,video_url,comment_author,publish_time,comment_text,up_vote
2,https://www.youtube.com/watch?v=FqiHZRYkTjc,悄悄說,11个月前,想到當年的賈靜雯，也是一樣為了小孩監護權在媒體面前哭的聲嘶力竭，對於一位母親而言，失去孩子比什麼都還痛,414
3,https://www.youtube.com/watch?v=FqiHZRYkTjc,Tiffany Chao,11个月前,她做試管25次才生出來的，他老公欺人太甚！,245
4,https://www.youtube.com/watch?v=FqiHZRYkTjc,鴛鴦凍,10个月前,"看了好心疼，以前這個渣男外遇 也知道當初她是為了小孩而選擇原諒，沒想到還是死性不改又加上家暴，該死的渣男你不會有好下場的...
何如芸加油！",216
5,https://www.youtube.com/watch?v=FqiHZRYkTjc,林世雯,11个月前,男方怎麼有辦法把他老婆的房子拿去貸款?女生不要傻傻的把自己婚前的土地所有權狀，錢財全部拿給老公。沒有老公沒關係，但是女生身邊一定要有錢,691
6,https://www.youtube.com/watch?v=FqiHZRYkTjc,Chi Chiang,10个月前,看到新聞報導她為了生孩子做過10次以上的人工受孕，再看看她在鏡頭前憔悴的模樣，真心的覺得心酸心疼她.....,156
7,https://www.youtube.com/watch?v=FqiHZRYkTjc,1 1,11个月前,抵制美侖大飯店   抵制美侖大飯店   抵制美侖大飯店   抵制美侖大飯店   抵制美侖大飯店   抵制美侖大飯店,238
8,https://www.youtube.com/watch?v=FqiHZRYkTjc,安貝兒,11个月前,不要哭 看了好難過�,133
9,https://www.youtube.com/watch?v=FqiHZRYkTjc,Bella Cheng,11个月前,男人可以做到這種程度也真的只有一個渣字,99
10,https://www.youtube.com/watch?v=FqiHZRYkTjc,Helen HUANG,11个月前,何如芸加油�我們都支持妳�,286
11,https://www.youtube.com/watch?v=FqiHZRYkTjc,W ENDY,11个月前,反正這種男人今天會這樣對待跟她結婚這麼多年的老婆以後那小三也不會好到哪去就等著哪天膩了被拋棄可憐啊居然還敢跟這種男人在一起外遇，就等著哪天遭報應。,336
12,https://www.youtube.com/watch?v=FqiHZRYkTjc,林曉涓,11个月前,太惡劣，欺人太甚！這婚姻太可怕，娶了漂亮的女生，這樣花心，這男人還可以在社會立足嗎？還可以做人，不怕被人瞧不起，太可惡！,167
13,https://www.youtube.com/watch?v=FqiHZRYkTjc,哎呦,11个月前,小的時候常看她的戲，她都是戲劇的女主角，人美演技好.....男人很多得到了就不珍惜了，漂亮的女人眼睛真的要放亮，選好門不用選豪門很多都是虛有其表,358
14,https://www.youtube.com/watch?v=FqiHZRYkTjc,Isabella Lin,11个月前,不管男女都一樣，千萬不要拿自己婚前的財產，給對方使用，一旦婚姻變質，就會牽扯不清。,110
15,https://www.youtube.com/watch?v=FqiHZRYkTjc,henry1382,11个月前,"女孩們，不要再迷信豪門了～
很多令人稱羨的豪門夢都是噩夢的開始⋯⋯",152
16,https://www.youtube.com/watch?v=FqiHZRYkTjc,鍾妮可,11个月前,人的個性要改很難.當初應該早早離開他.還幫他生兩個小孩.很多女人都傻傻用小孩綁住男人.最後卻綁住自己.小孩多無辜.此時也只能勇敢堅強走下去了.加加油.,146
17,https://www.youtube.com/watch?v=FqiHZRYkTjc,清妃,11个月前,我和你遭遇差不多！支持你！真希望台灣可以修這方面的法律！女人懷胎十月一朝分娩，為什麼還要被這樣糟蹋為難！希望台灣法律可以更多幫助沒有做錯事的離婚媽媽，撫養費也好，監護權也好！,347
18,https://www.youtube.com/watch?v=FqiHZRYkTjc,紫梧桐,11个月前,"其實男人選擇藝人為伴侶
多半有目的
通常為事業添助力吧
又有幾個有真愛呢
這是女藝人的悲哀
他們想找到避風港
可是避風港也想利用他們！下次要找到真正愛妳的人！有一天困境會走過的，加油",86
19,https://www.youtube.com/watch?v=FqiHZRYkTjc,許嘻嘻,11个月前,如芸要勇敢，我們支持妳，妳是愛孩子的媽媽，渣男會有報應的。,40
0,https://www.youtube.com/watch?v=C_6cz85aHEY,林傑,4年前,太喪心病狂了，連女兒都敢上,35
1,https://www.youtube.com/watch?v=C_6cz85aHEY,妤魚,4年前,小熊和小熊妹妹真可憐。,31
2,https://www.youtube.com/watch?v=C_6cz85aHEY,cheese cake芝士蛋糕,4年前,其實父母親一定碰過我們尿尿的地方，因為小時候我們不會自己洗澡��,5
3,https://www.youtube.com/watch?v=C_6cz85aHEY,馬新渝,5年前,小熊爸爸真是欠扁,29
4,https://www.youtube.com/watch?v=C_6cz85aHEY,棋・ω・,4年前,小熊爸太恐怖了,19
5,https://www.youtube.com/watch?v=C_6cz85aHEY,温晴晴,6年前,爸爸喝酒時，眼睛是紅色的,27
6,https://www.youtube.com/watch?v=C_6cz85aHEY,王昱欣,3年前,我記得後來他去當警察了,5
7,https://www.youtube.com/watch?v=C_6cz85aHEY,ChangRu Cai,6年前,太過份了．,24
8,https://www.youtube.com/watch?v=C_6cz85aHEY,顏挺峯,4年前,113家庭暴力,12
9,https://www.youtube.com/watch?v=C_6cz85aHEY,g xw,3年前,熊爸好像FNAF的惡夢,3
10,https://www.youtube.com/watch?v=C_6cz85aHEY,趙至偉,4年前,我喜歡小晨,5
11,https://www.youtube.com/watch?v=C_6cz85aHEY,黃月英,3年前,閻小妹太厲害了,5
12,https://www.youtube.com/watch?v=C_6cz85aHEY,once twice,3年前,跟我舅舅一樣��,2
13,https://www.youtube.com/watch?v=C_6cz85aHEY,Happy Happy,6年前,熊爸爸真暴力!,5
14,https://www.youtube.com/watch?v=C_6cz85aHEY,蔡庭庭,5年前,那熊爸真的是喔！,2
15,https://www.youtube.com/watch?v=C_6cz85aHEY,劉坤盛,3年前,小熊爸，你一定要自我反省你做錯什麼,2
16,https://www.youtube.com/watch?v=C_6cz85aHEY,湊嬌襪,1年前（修改过）,為什麼閻小妹的貓咪沒有鬍鬚�����難怪阿蟾說她的美勞作品是蝌蚪����3:55仔細看一下����,1
17,https://www.youtube.com/watch?v=C_6cz85aHEY,多多,4年前,喜歡仙仙,3
18,https://www.youtube.com/watch?v=C_6cz85aHEY,奧斯卡,5年前,熊爸爸一定要不帶補不然沒帶補還得了！,1
19,https://www.youtube.com/watch?v=C_6cz85aHEY,陌生人,5年前,顏小妹很熱心助人,1
20,https://www.youtube.com/watch?v=C_6cz85aHEY,陳韻如,5年前,劉如如加1,1
21,https://www.youtube.com/watch?v=C_6cz85aHEY,林姿妤,4年前,熊爸爸好可悟,3
22,https://www.youtube.com/watch?v=C_6cz85aHEY,李金堂,4年前,阎小妹�,1
23,https://www.youtube.com/watch?v=C_6cz85aHEY,謝謝明宇,5年前,我覺得小熊妹妹小熊哥哥好可憐啊,1
24,https://www.youtube.com/watch?v=C_6cz85aHEY,蔡愛秀,5年前,仙仙美女,3
25,https://www.youtube.com/watch?v=C_6cz85aHEY,JOHN WANG,4年前,好看,3
26,https://www.youtube.com/watch?v=C_6cz85aHEY,林仁淦,4年前,好看,2
27,https://www.youtube.com/watch?v=C_6cz85aHEY,賢酥雞,6年前,好不容易,1
28,https://www.youtube.com/watch?v=C_6cz85aHEY,賢酥雞,6年前,需要,2
29,https://www.youtube.com/watch?v=C_6cz85aHEY,王淑惠,2年前,好看,3
30,https://www.youtube.com/watch?v=C_6cz85aHEY,Ming Chu Kwok,3年前,老師好正�,3
31,https://www.youtube.com/watch?v=C_6cz85aHEY,陌生人,5年前,我好配服步校長,0
32,https://www.youtube.com/watch?v=C_6cz85aHEY,陌生人,5年前,"我警告大家,遇到家暴時,要撥打113協助處理,",1
33,https://www.youtube.com/watch?v=C_6cz85aHEY,06 3,1年前,2019.11.30突然想到小時候在看的卡通好懷念,0
34,https://www.youtube.com/watch?v=C_6cz85aHEY,阿謀啦,4年前,熊爸好兇,1
35,https://www.youtube.com/watch?v=C_6cz85aHEY,嫚嫚嫚嫚,5年前,迪米歐好好笑，一直被打^_^,2
36,https://www.youtube.com/watch?v=C_6cz85aHEY,莊月霞,4年前,讚真好看,1
37,https://www.youtube.com/watch?v=C_6cz85aHEY,黃淳暄,5年前,熊爸爸活開,1
38,https://www.youtube.com/watch?v=C_6cz85aHEY,周怡君,4年前,真搞笑!!!!!!!!!!!!!!!!!!,2
39,https://www.youtube.com/watch?v=C_6cz85aHEY,陈志维,1年前,小熊爸， 恐怖,1
0,https://www.youtube.com/watch?v=s6GU86xVHRk,teapol茶,1年前,照相馆老板真是个温柔的人,912
1,https://www.youtube.com/watch?v=s6GU86xVHRk,sin chen,1年前（修改过）,"女主老爸臨終前的一句話害死了她..........不過也無法理解女主為何執意堅守,對我來說容忍過頭反而是一種縱容,要",429
2,https://www.youtube.com/watch?v=s6GU86xVHRk,July li,1年前,好喜欢佩德森这个角色，但是现实生活中，被家暴的女人没有遇到贵人佩德森的运气，没有幡然悔悟知错就改的家暴丈夫。。正确的选择应该是离开家暴男重新开始,869
3,https://www.youtube.com/watch?v=s6GU86xVHRk,Yue Wang,1年前,佩德森是世界温暖的一部分,330
4,https://www.youtube.com/watch?v=s6GU86xVHRk,Therese Wu,1年前,"真心討厭瑪麗亞的父親
為什麼女人非得在婚姻中這麼痛苦ಥ_ಥ",486
5,https://www.youtube.com/watch?v=s6GU86xVHRk,SF Wong,1年前,要女人離開一個曾經愛過的男人並不容易。但 暴戾的男人一定要忍痛離開。其實她有很多次掌握自己及兒女們命運的機會，只是自己沒有把握。,266
6,https://www.youtube.com/watch?v=s6GU86xVHRk,孙越,1年前,照相馆老板是天使吧?,225
7,https://www.youtube.com/watch?v=s6GU86xVHRk,Songting Hu,1年前,玛丽亚和佩德森那份惺惺相惜的情谊和遗憾 让人好动容,116
8,https://www.youtube.com/watch?v=s6GU86xVHRk,東京下雨了,1年前,"我能體會瑪莉亞的心情。
我羨慕她，在那樣的處境中，能找到令自己如此著迷快樂的事。她為了成為一個稱職的母親，犧牲了自己的幸福，看著照相館老闆與他的狗離去的背影時，我還是忍不住哭了，她原本能幸福的 ......",319
9,https://www.youtube.com/watch?v=s6GU86xVHRk,Djemila Chinese,1年前,为什么离婚就不是一个称职的母亲？,188
10,https://www.youtube.com/watch?v=s6GU86xVHRk,Vi hh,1年前,西格这样的男人不少，窝囊废又在拖累自己的妻子,6
11,https://www.youtube.com/watch?v=s6GU86xVHRk,敝姓陳,1年前,"佩德森在樹林走路的那一個片段
我看哭了�",67
12,https://www.youtube.com/watch?v=s6GU86xVHRk,Quintuple million seller's fan,1年前,"好讨厌那样的男生 窝囊 妒忌 自私
除了鄙视还是鄙视",71
13,https://www.youtube.com/watch?v=s6GU86xVHRk,Zoey Lee,1年前,这女主，勤劳，生育能力强，生命力顽强，幸好遇到相机店老板，让她开始摄影，不然就彻底毁在渣男手里了，受的苦也是用来给渣男服务和生小孩的……可悲的是还不能离婚！,42
14,https://www.youtube.com/watch?v=s6GU86xVHRk,Katherine Z,1年前,就应该追随自己的内心，与理解和爱你的人共度一生。,60
15,https://www.youtube.com/watch?v=s6GU86xVHRk,xxx ming,1年前,西格不算十恶不赦的坏人，只是大时代下所有底层人民的一个缩影，他身不由己且懦弱。但是玛丽亚真的是个了不起的女性！佩德森是位不可多得的绅士，玛丽亚既是不幸的也是幸运的！,48
16,https://www.youtube.com/watch?v=s6GU86xVHRk,L,1年前,"""認識你是我這輩子最幸運的事""
太感人了,遺憾最美",21
17,https://www.youtube.com/watch?v=s6GU86xVHRk,Dean yang,1年前,希望女主可以早一点遇到佩德森先生，儒雅又懂得欣赏她，希望大家都能遇到自己的佩德森先生,7
18,https://www.youtube.com/watch?v=s6GU86xVHRk,小喵太,1年前,"越穷越生 越生越穷 越穷越烦 越烦越喝 越喝越穷 喝醉了回家和媳妇啪啪啪 然后生孩子 又更穷 又很烦 又要喝 又要啪啪啪 又要生孩子    这就是某些穷人的恶性循环。
在菲律宾 看到很多要饭的 即便是睡大街 也是孩子三五成群 甚至在我家两条街之外 睡在纸壳里面的乞讨者竟然生孩子了。。。。可怕。。。",50
19,https://www.youtube.com/watch?v=s6GU86xVHRk,yi zhang,1年前,现在很多女孩子在婚姻里还是这个样子,56
0,https://www.youtube.com/watch?v=Jn4cGBTbPgI,高雄壯壯,2年前,"好難得看到妳這一面

妳好勇敢 妳真的很棒。",29
1,https://www.youtube.com/watch?v=Jn4cGBTbPgI,H M,2年前（修改过）,你很勇敢，也很仁慈，為了傳遞一個訊息：「受到家暴的你，請你一定要求助」，你願意把自己的傷口拿出來給我們看，多麼勇敢的表現，很感謝那麼真心，那麼慈悲！你是一個很好的例子，雖然很痛苦，但你做到了！為你感到驕傲！謝謝你！,12
2,https://www.youtube.com/watch?v=Jn4cGBTbPgI,Olivia Cao,2年前,虽然我小时候没有经过那么严重的家暴，但经过父母吵架，被打，离婚 到之后自己所经历的感情 我好像能明白当时那种绝望无助的感觉。经过这些我大致明白因为自己的有功课没有做完所以生命以不同的形式在轮回着让我重复经历着，直到我能够跳出这个小我的思想以另一种方式看待这一切……一切的一切最基本的就是像版主说的那样 爱自己,6
3,https://www.youtube.com/watch?v=Jn4cGBTbPgI,Angel Shan,2年前,我心裡也有陰影，也被欺負過....憂鬱症很多年，還曾經在夢裡哭，我想我是(精神)病地很重....學佛念經後，看的比較空，慢慢地走出來。現在想走解脫道。我知道我沒有" 放下 "，但隨著時間過去已" 看淡 "，需要時間，一段時間。,9
4,https://www.youtube.com/watch?v=Jn4cGBTbPgI,momigo,2年前,希望您早日修復心理的痛,12
5,https://www.youtube.com/watch?v=Jn4cGBTbPgI,Any Wave,2年前,愛你 ❤️ 抱你 ❤️ 祝福你 ❤️ 你值得擁有現在的美好生活。,6
6,https://www.youtube.com/watch?v=Jn4cGBTbPgI,ikemen7desu,2年前,聽了好難過，我會感受到你的情緒。謝謝你走出來，也謝謝你願意帶大家走出來。,4
7,https://www.youtube.com/watch?v=Jn4cGBTbPgI,KiKi,2年前,每次看到版主哭都覺得很心疼,3
8,https://www.youtube.com/watch?v=Jn4cGBTbPgI,ning hsu,2年前,我沒被家暴，但我因為妳看到自己逞強的靈魂，要學習求救，放下沈重的包袱，謝謝���,2
9,https://www.youtube.com/watch?v=Jn4cGBTbPgI,yi-hsiu Huang,2年前,"很心疼妳，同時也很謝謝妳的分享
愛您！",6
10,https://www.youtube.com/watch?v=Jn4cGBTbPgI,心靈圓滿,2年前,�版主是个�️故事的人！祝福你幸福快乐健康平安,2
11,https://www.youtube.com/watch?v=Jn4cGBTbPgI,天狼A星,2年前,"當你可以把過去發生的不愉快事情，當故事説出來，没有任何情緒起伏，表示你真的已經走出來了。
版主仍然掛心，没放下。
""放心""要做到真的很難！",6
12,https://www.youtube.com/watch?v=Jn4cGBTbPgI,胡詠淇,2年前,給版主♥心，雖然是靈媒，內心深處的傷還是需要療癒,2
13,https://www.youtube.com/watch?v=Jn4cGBTbPgI,冰荟,2年前,会成为很强悍的人，没有情绪的人，其实很是难受，很矛盾，压抑让我找不到自己，谢谢版主分享，无限感恩,2
14,https://www.youtube.com/watch?v=Jn4cGBTbPgI,愛莉兒,2年前,真的很受傷，，很痛，，能活著走過來已經很強，而走出來要多少的努力？,2
15,https://www.youtube.com/watch?v=Jn4cGBTbPgI,Mayobi Von,6个月前,抱抱版主，也抱抱成長過程中有很多辛酸的每一位,1
16,https://www.youtube.com/watch?v=Jn4cGBTbPgI,Akiyama Alison,2年前,版主，愛你，看哭了充滿感觸,2
17,https://www.youtube.com/watch?v=Jn4cGBTbPgI,Rui,1年前,受苦不再是必须的�,2
18,https://www.youtube.com/watch?v=Jn4cGBTbPgI,李禹葳,2年前,好心疼您�,1
19,https://www.youtube.com/watch?v=Jn4cGBTbPgI,angel green,2年前,"抱抱駱玟，小時候辛苦了~
可以肯請版主在將來有機會研究一下如何幫助走出童年sexual assault的陰影嗎？先感恩一下了。",3
0,https://www.youtube.com/watch?v=D9v77CrrAys,珍Alice,2年前,打的好棒���，正義人士有你真好��,13
1,https://www.youtube.com/watch?v=D9v77CrrAys,Charlie Kelly,2年前,那些到場的英雄們一定在想，怎麼紅的是他不是我?,6
2,https://www.youtube.com/watch?v=D9v77CrrAys,Ashy / 0_ashxisthebest,2年前,打的好 狠狠的打,15
3,https://www.youtube.com/watch?v=D9v77CrrAys,哈塔斯,2年前,"假釋中做「對的事情」
很好
你下一件該做的對的事情
是把自己關回去",3
4,https://www.youtube.com/watch?v=D9v77CrrAys,陳雷,2年前,聞打一夫 未聞打人也,4
5,https://www.youtube.com/watch?v=D9v77CrrAys,台中大肚,2年前,教訓的好！贊,16
6,https://www.youtube.com/watch?v=D9v77CrrAys,Jack Lee,2年前,我建議公平點，家暴男夜也得法辦，鱷魚哥如果能得到家屬原諒建議口頭警告,5
7,https://www.youtube.com/watch?v=D9v77CrrAys,yimin,2年前,當國家司法無法保護被害者，就是人民私法出來的時候！,2
8,https://www.youtube.com/watch?v=D9v77CrrAys,沒花鹿,1年前,那個爸爸哪敢告啊，告人家到時候更多人不爽更多人去他家揍他w,0
9,https://www.youtube.com/watch?v=D9v77CrrAys,林靜子,2年前,希望鱷魚哥有機會也讓他嚐嚐吃鐵條的滋味,0
10,https://www.youtube.com/watch?v=D9v77CrrAys,刘台独,2年前,感動,0
11,https://www.youtube.com/watch?v=D9v77CrrAys,蔡一傑,2年前,人民對司法不信任，司法正義剛好而已,18
12,https://www.youtube.com/watch?v=D9v77CrrAys,吳豪漢,2年前,打人不對喔!。什麼？他打的不是人呀。哇！打的真好呀。,23
13,https://www.youtube.com/watch?v=D9v77CrrAys,芋頭,2年前,這鱷魚哥484AHQ的ZIV,1
14,https://www.youtube.com/watch?v=D9v77CrrAys,魷魚,2年前（修改过）,感謝你，這個熱心，打的好，打的妙打的呱呱叫，�,0
15,https://www.youtube.com/watch?v=D9v77CrrAys,台鐵百人斬,2年前,只有最後一句是正確的：交由私法解決,33
16,https://www.youtube.com/watch?v=D9v77CrrAys,da so,2年前,還有八七媒體,1
17,https://www.youtube.com/watch?v=D9v77CrrAys,林小羽,2年前,私刑剛剛好而已，台灣的法律是能幫什麼,50
18,https://www.youtube.com/watch?v=D9v77CrrAys,yan kee,2年前,人民保母既然都是幫達官顯貴維護治安，顯然人民該是動用私刑正義的時候了！,0
19,https://www.youtube.com/watch?v=D9v77CrrAys,陳奈奈,2年前,打的太好了，讚�,0
20,https://www.youtube.com/watch?v=D9v77CrrAys,莫虛空,2年前,我很想了解 新聞報導 有提到 妻子 要求 一個月 出國玩一次 是真的嗎,0
21,https://www.youtube.com/watch?v=D9v77CrrAys,騎車治百病丸弟,2年前,這七位真的只是情緒失控，沒事的,0
22,https://www.youtube.com/watch?v=D9v77CrrAys,欧阳水洋,2年前,( ͡o ͜ʖ ͡o)台湾良心！,0
23,https://www.youtube.com/watch?v=D9v77CrrAys,Hung Ching,2年前,台灣法律早不能信了 私刑最好,0
24,https://www.youtube.com/watch?v=D9v77CrrAys,Karuma Reid,2年前,蘆洲兵拉登4ni？,0
25,https://www.youtube.com/watch?v=D9v77CrrAys,Teck Hui Yew,2年前,滥用私刑将导致线索中断！,0
26,https://www.youtube.com/watch?v=D9v77CrrAys,good peace,2年前,"讚讚讚，
鱷魚哥，超級讚。
無限支持鱷魚哥。
司法已死，
人民不再相信司法，
用私法正義解決。
超級讚。",3
27,https://www.youtube.com/watch?v=D9v77CrrAys,李杰橙,2年前,"本來就該修理
法律早就在2010年就沒用了",0
28,https://www.youtube.com/watch?v=D9v77CrrAys,小鮮肉,2年前,這種教訓才是真正社會公義,18
29,https://www.youtube.com/watch?v=D9v77CrrAys,GUILE,2年前,這兩天又有酒駕、情殺案件發生了，你們人咧？？？,0
30,https://www.youtube.com/watch?v=D9v77CrrAys,Charlie Kelly,2年前,英雄，支持私刑，支持廢除司法與警察機關，國軍也可以廢了，保家衛國就靠這些英雄了!,1
31,https://www.youtube.com/watch?v=D9v77CrrAys,朱哲垣,2年前,私刑不應該違法，要保住孩子的性命比較重要。,0
32,https://www.youtube.com/watch?v=D9v77CrrAys,霹靂妖蓮素還真,2年前（修改过）,"私刑歸私刑 
該負的法律責任還是不能躲唷 鱷魚哥
我知道你打完很爽    但您的背景
我實在無法支持您    這樣挑背景打我也是笑笑
台灣黑道這麼多         我就不相信你敢動手",11
33,https://www.youtube.com/watch?v=D9v77CrrAys,黃南要,2年前,司法要是保護得了，還會有家暴嗎？台灣法律再瞎掰一點沒關係，只會馬後炮，台灣人的悲哀。,1
34,https://www.youtube.com/watch?v=D9v77CrrAys,da so,2年前,童仲彥也打很凶，怎沒人打他呢？,0
35,https://www.youtube.com/watch?v=D9v77CrrAys,SangwarEL,2年前,大快人心，但是做的是錯事，不能贊同,1
36,https://www.youtube.com/watch?v=D9v77CrrAys,力王,2年前,撞的好,0
37,https://www.youtube.com/watch?v=D9v77CrrAys,Edward Chen,2年前,內心只想要做對的事 : 槍砲、強盜、恐嚇、入侵民宅、強制、傷害~ 真的是好棒棒喔!,7
38,https://www.youtube.com/watch?v=D9v77CrrAys,KD zhong,2年前,"看了... 好療育!!!
鱷魚哥�
我知道這樣的行為是不對但現在的司法已經保護不了可憐的受害者， 如果今天換是你們也希望有個人出手相救， 請別因為別人的暴力卻不看故事內容， 也別跟我說 ""兩方都有錯""  這世界法官的正義已不存在... 面對現實吧",10
39,https://www.youtube.com/watch?v=D9v77CrrAys,陳小任,2年前,狐假虎威，如果碰到黑道大哥打女人跟小孩，我看你還是不是這麼正義啊。,9
0,https://www.youtube.com/watch?v=l9iEbtQrNxA,Seri Cemerlang Travel,4个月前,Great and congratz for being interviewd by 988 FM,0
1,https://www.youtube.com/watch?v=l9iEbtQrNxA,Harry Bright,4个月前,Such a great video!,0
2,https://www.youtube.com/watch?v=l9iEbtQrNxA,James Talk Show 詹姆斯大百科,4个月前,Learn a lot from this channel!!! Keep it up!,0
3,https://www.youtube.com/watch?v=l9iEbtQrNxA,CHAN HENG NG,4个月前,Nice!,0
4,https://www.youtube.com/watch?v=l9iEbtQrNxA,Lofi Channel,4个月前,Woa nice video!,0
5,https://www.youtube.com/watch?v=l9iEbtQrNxA,James B,4个月前,Great!!,0
6,https://www.youtube.com/watch?v=l9iEbtQrNxA,HEM EXPAT MM2H SDN. BHD.,4个月前,Woa!,0
0,https://www.youtube.com/watch?v=ZFcAmVARs8s,好倫,2年前,上衣有夠帥,82
1,https://www.youtube.com/watch?v=ZFcAmVARs8s,蒟蒻講幹話,2年前,"雖然我有不同的看法
但我還是想對你說
.
.
媽呀~這件衣服也太可愛啦！",50
2,https://www.youtube.com/watch?v=ZFcAmVARs8s,周家翎,2年前,我曾經是受暴婦女，三個孩子是目睹兒，想起過去受暴、提告、離婚的過程，真的很不容易。非常謝謝當時社工們的協助，社工們告訴我許多資訊和資源，讓我不擔心離婚後是不是能放心的帶小孩，不擔心經濟狀況會不會垮下來；也很謝謝學校老師，對孩子細心的觀察並提供輔導；當然也很謝謝孩子們自己很努力，讓我們的狀況可以越來越好。現在我的客觀條件比較好了，表達感謝的方式就是加入公益團體。記得當時參加社工安排的團體輔導課程，發現受到家暴的人相當多，受暴者擔心說出來怕會遭受到更可怕的對待，只好表面上裝的很陽光。如果察覺身邊有正在遭受家暴的人，鼓勵他們撥給113吧！雖然處理的過程很艱熬，但不會無止盡的在家暴痛苦裡，自己下定決心遠離家暴，才看得到希望。,78
3,https://www.youtube.com/watch?v=ZFcAmVARs8s,Yun Jui LU,2年前（修改过）,"我算是目睹兒吧！？但我們程度是到精神暴利。
我老爸是個廢人，不是罵他，是敘述事實，從小被我奶奶寵壞了，不做事、沒責任、極度自私，在親戚開的公司當米蟲，工作愛做不做，因為自己一事無成，所以在外面常受氣，然後就回來把脾氣出在老婆小孩身上，家裡支出，所有開銷，從我小時候開始，都是我媽、奶奶負擔，跟我媽要錢，只要不給就像瘋子一樣吵到我們整家沒辦法睡，後來我高中，他失業了，還會跟我奶奶拿錢，到我奶奶過世前93歲的老人家，夏天，天氣超熱的，我奶奶很怕熱，他不給我奶奶吹冷氣，我問我奶奶，我奶奶說我爸說要省錢，所以叫她不準吹，事實上我奶奶在我爸失業沒多久後，就把自己一些錢分給了他，他是這樣回報他的母親，而且我奶奶到她過世前，我爸照常不高興就像瘋子一樣亂吼我奶奶。   當然我媽也是，說話不合他意就開始了...重點我媽還有賺錢能力的....但她就覺得跟了我爸就是他的人了，就認命了= =.....欸
   抱歉以上前言漏漏長....
教授前面說到的等你長大後人家會說天下無不是的父母，此話我感觸良多，在我小的時候，我爸從未盡過身為父親的責任，開銷，全部是我媽負擔，他不會管我們的死活，我們不能影響他，也不能礙到他，聽過阿姨說過，在我大姐跟二姐還小的時候，分別一個2歲，一個3歲，兩個小女嬰半夜在哭，結果我爸把我媽跟兩個姐姐趕出家門，還把鐵門鎖起來，這是他對我們的態度，當然沒來由的被他亂罵多到數不清，在我們小的時候他沒盡過當爸的責任，當時我們根本還小，不懂的替自己在法律上爭取權益，結果現在他老了，我不照顧他他可以告我棄養欸.....
     我對這條法律很有意見，我們小的時候根本不具備瞭解相關法律知識的能力，但等我們有能力去瞭解的時候法律確告訴我們不能棄養，
為什麼孩子沒有自己捍衛自己的權利？？為什麼一個動不動就欺負我奶奶，我媽，我姊姊，甚至是我的人，我必須要對他有義務的照顧他？？
也許鄉民的正義不正確，我的心態可能也能解讀為心裡變態，但在當年我內心無助的時候，我確實很希望會跳出個人給他一點教訓，所以不諱言的說，那傢伙真的被打的好，其實家暴除非真的嚴重到不行，要不然根本都馬不了了之，孩子根本沒有選擇權。",11
4,https://www.youtube.com/watch?v=ZFcAmVARs8s,吳h3613895,2年前,"會有私刑正義出現  就是因為有太多司法無法保護被害人事情一直發生   把被害人逼到一個極限   最後甚至被害人報復把加害人殺死事情  
如果司法能保護被害人  誰還會希望有私刑正義出現呀",5
5,https://www.youtube.com/watch?v=ZFcAmVARs8s,Chatillon,2年前,看完後，好想回去玩天堂...,10
6,https://www.youtube.com/watch?v=ZFcAmVARs8s,鄭宇哲,2年前,該檢討的是法律的不完善，揍加害人揍的完嗎？該包圍的是不作為的立法委員,6
7,https://www.youtube.com/watch?v=ZFcAmVARs8s,Cat nip,2年前,當一個時代需要英雄時這個時代就完了,3
8,https://www.youtube.com/watch?v=ZFcAmVARs8s,Soren花生仁,2年前,終於有人說出文明之言,15
9,https://www.youtube.com/watch?v=ZFcAmVARs8s,昨夜,2年前,恭喜你十萬訂閱,8
10,https://www.youtube.com/watch?v=ZFcAmVARs8s,CHING-HSU HSIEH,2年前,國小就被我爸拿刀威脅恐嚇，一直到我國中才長壯有力氣把刀搶過來揍他～“～,1
11,https://www.youtube.com/watch?v=ZFcAmVARs8s,秋玉人,2年前,叔叔加入光明會了？,3
12,https://www.youtube.com/watch?v=ZFcAmVARs8s,小巫WU,2年前,"幹 我怎麼這麼晚才發現這個頻道
這不是唯一清流是甚麼
訂閱了啦",0
13,https://www.youtube.com/watch?v=ZFcAmVARs8s,00 00,2年前,頭髮好柔順的感覺,0
14,https://www.youtube.com/watch?v=ZFcAmVARs8s,T Mr,2年前,幹我超興奮的 未看先興奮 我愛叔叔,0
15,https://www.youtube.com/watch?v=ZFcAmVARs8s,苗栗國髮型師賴利,2年前,私刑正義到最後演變成任何事情都可以私刑,1
16,https://www.youtube.com/watch?v=ZFcAmVARs8s,水看不見魚的淚,2年前,竟然有1080p了!,3
17,https://www.youtube.com/watch?v=ZFcAmVARs8s,張捷,2年前,恭喜10萬訂閱,0
18,https://www.youtube.com/watch?v=ZFcAmVARs8s,囧囧有神,2年前,聽一聽 突然走到了海音...,0
19,https://www.youtube.com/watch?v=ZFcAmVARs8s,Ming-Cyuan Jiang,2年前,等明天看,0
0,https://www.youtube.com/watch?v=hA3VDcLZCxI,黃如,11个月前,"如果暴力可以來解決事情就好了
看起來這位男孩不會顧女孩只會用暴力的太過分了。",3
1,https://www.youtube.com/watch?v=hA3VDcLZCxI,黃少昊,1年前,The only thing I would like to do is to get a new one and a half and a little bit more,3
